timestamp,cpu_percent,memory_usage_mb,memory_percent,net_io,block_io
1753864347,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864350,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864353,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864356,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864359,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864362,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864365,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864367,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864370,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864373,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864376,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864379,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864382,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864385,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864387,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864390,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864393,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864396,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864399,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864402,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864405,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864407,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864410,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864413,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864416,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864419,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864422,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864425,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864427,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864430,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864433,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864436,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864439,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864442,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864445,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864448,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864451,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864454,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864456,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864459,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864462,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864465,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864467,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864470,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864473,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864476,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864479,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864482,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864485,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864488,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864491,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864494,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864496,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864499,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864502,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864505,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864507,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864511,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864514,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864516,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864519,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864522,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864525,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864528,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864531,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864534,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864536,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864539,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864542,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864545,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864548,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864551,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864554,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864556,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864559,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864562,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864565,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864568,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864571,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864574,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864576,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864579,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864582,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864585,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864588,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864591,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864594,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864596,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864599,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864603,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864605,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864608,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864611,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864614,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864616,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864619,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864623,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864625,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864628,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864631,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864634,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864636,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864639,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864643,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864645,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864648,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864651,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864654,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864656,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864659,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864663,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864665,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864668,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864671,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864674,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864676,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864679,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864683,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864685,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864688,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864691,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864694,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864696,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864699,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864703,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864705,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864708,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864711,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864714,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864716,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864719,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864723,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864725,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864728,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864731,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864734,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864736,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864739,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864743,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864745,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864748,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864751,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864754,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864756,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864759,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864763,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864765,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864768,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864771,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864774,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864776,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864779,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864783,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864785,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864788,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864791,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864794,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864796,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864799,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864803,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864805,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864808,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864811,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864814,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864816,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864819,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864823,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864825,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864828,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864831,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864834,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864836,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864839,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864843,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864845,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864848,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864851,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864854,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864856,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864859,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864863,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864865,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864868,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864871,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864874,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864876,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864879,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864883,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864885,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864888,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864891,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864894,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864896,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864899,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864903,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864905,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864908,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864911,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864914,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864916,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864919,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864923,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864925,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864928,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864931,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864934,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864936,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864939,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864943,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864945,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864948,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864951,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864954,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864956,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864959,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864963,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864965,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864968,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864971,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864974,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864976,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864979,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864983,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864985,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864988,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864991,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864994,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864996,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864999,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865003,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865005,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865008,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865011,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865014,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865016,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865019,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865023,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865025,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865028,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865031,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865034,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865036,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865040,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865043,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865045,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865048,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865051,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865054,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865057,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865060,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865063,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865065,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865068,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865071,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865074,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865077,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865080,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865083,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865085,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865088,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865091,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865094,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865097,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865100,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865103,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865105,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865108,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865111,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865114,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865117,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865120,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865123,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865125,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865128,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865131,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865134,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865137,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865140,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865143,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865146,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865148,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865151,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865154,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865157,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865160,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865163,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865166,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865168,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865171,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865174,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865177,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865180,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865183,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865186,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865188,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865191,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865194,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865197,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865200,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865203,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865206,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865208,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865211,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865214,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865217,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865220,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865223,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753865226,0,61.02,0.39,363MB / 7.65MB,0B / 0B
